"","iati_id","result_type","title","period_start","period_end","target","actual"
"193","T05-EUTF-NOA-REG-08-03","EUTF indicators - new","Number of individuals trained on migration management",2015-01-01,2025-12-31,"",""
"194","T05-EUTF-NOA-REG-08-03","EUTF indicators - new","Number of early warning systems on migration flows created",2015-01-01,2025-12-31,"",""
"195","T05-EUTF-NOA-REG-08-03","EUTF indicators - new","Number of people benefitting from legal migration and mobility programmes",2015-01-01,2025-12-31,"",""
"196","T05-EUTF-NOA-REG-08-03","EUTF indicators - new","Number of activities/events explicitly dedicated to raising awareness and sensitivity of general public regarding migration",2015-01-01,2025-12-31,"",""
"197","T05-EUTF-NOA-REG-08-03","EUTF indicators - new","Number of Institutions and non-state actors benefitting from capacity building and operational support on security, border management, CVE, conflict prevention, protection of civilian populations and human rights",2015-01-01,2025-12-31,"",""
"198","T05-EUTF-NOA-REG-08-03","EUTF indicators - new","Number of cross-border cooperation initiatives created / launched or supported",2015-01-01,2025-12-31,"",""
"199","T05-EUTF-NOA-REG-08-03","EUTF indicators - new","Number of strategies, policies and plans developed and / or directly supported",2015-01-01,2025-12-31,"",""
"200","T05-EUTF-NOA-REG-08-03","EUTF indicators - new","Number of refugees benefiting from an Out-of-Camp policy",2015-01-01,2025-12-31,"",""
"201","T05-EUTF-NOA-REG-08-03","EUTF indicators - new","Number of national/regional/local networks and dialogues on migration related issues newly established or functionally enhanced",2015-01-01,2025-12-31,"",""
"202","T05-EUTF-NOA-REG-08-03","EUTF indicators - new","Number of multi-stakeholders groups and learning mechanisms formed and regularly gathering",2015-01-01,2025-12-31,"",""
"203","T05-EUTF-NOA-REG-08-03","EUTF indicators - new","Number of planning, monitoring, learning, data-collection and analysis tools set up, implemented and / or strengthened",2015-01-01,2025-12-31,"",""
"204","T05-EUTF-NOA-REG-08-03","EUTF indicators - new","Number of field studies, surveys and other research conducted",2015-01-01,2025-12-31,"",""
"205","T05-EUTF-NOA-REG-08-03","EUTF indicators - new","Number of social infrastructure built or rehabilitated",2015-01-01,2025-12-31,"",""
"206","T05-EUTF-NOA-REG-08-01","EUTF indicators","Number of jobs created",2015-01-01,2025-12-31,"",""
"207","T05-EUTF-NOA-REG-08-01","EUTF indicators","Number of projects by diaspora members",2015-01-01,2025-12-31,"",""
"208","T05-EUTF-NOA-REG-08-01","EUTF indicators","Number of migrants in transit and forcibly displaced people protected or assisted",2015-01-01,2025-12-31,"",""
"209","T05-EUTF-NOA-REG-08-01","EUTF indicators","Number of migrants, or potential migrants, reached out by information campaign on migration and risks linked to irregular migration",2015-01-01,2025-12-31,"",""
"210","T05-EUTF-NOA-REG-08-01","EUTF indicators","Number of voluntary returns or humanitarian repatriation supported",2015-01-01,2025-12-31,"",""
"211","T05-EUTF-NOA-REG-08-01","EUTF indicators","Number of returning migrants benefiting from reintegration assistance",2015-01-01,2025-12-31,"",""
"212","T05-EUTF-NOA-REG-08-01","EUTF indicators","Number of Institutions (National and local) and Non-State actors directly supported through capacity building on migration management",2015-01-01,2025-12-31,"",""
"213","T05-EUTF-NOA-REG-08-01","EUTF indicators","Number of border stations supported to strengthen border control",2015-01-01,2025-12-31,"",""
"214","T05-EUTF-NOA-REG-08-01","EUTF indicators","Number of staff from governmental institutions, internal security forces and relevant non-state actors trained  on security, border management, CVE, conflict prevention, protection of civilian populations and human rights",2015-01-01,2025-12-31,"",""
"215","T05-EUTF-NOA-REG-08-01","EUTF indicators","Number of people participating in conflict prevention and peace building activities",2015-01-01,2025-12-31,"",""
"216","T05-EUTF-NOA-REG-08-01","EUTF indicators","Number of victims of trafficking, assisted or referred to assistance services",2015-01-01,2025-12-31,"",""
"217","T05-EUTF-NOA-REG-08-01","EUTF indicators","Number of MSMEs created or supported",2015-01-01,2025-12-31,"",""
"218","T05-EUTF-NOA-REG-08-01","EUTF indicators","Number of people assisted to develop economic income-generating activities",2015-01-01,2025-12-31,"",""
"219","T05-EUTF-NOA-REG-08-01","EUTF indicators","Number of people benefiting from professional trainings (TVET) and/or skills development",2015-01-01,2025-12-31,"",""
"220","T05-EUTF-NOA-REG-08-01","EUTF indicators","Number of local development plans directly supported",2015-01-01,2025-12-31,"",""
"221","T05-EUTF-NOA-REG-08-01","EUTF indicators","Number of people receiving basic social services",2015-01-01,2025-12-31,"",""
"222","T05-EUTF-NOA-REG-08-01","EUTF indicators","Number of people receiving nutrition assistance",2015-01-01,2025-12-31,"",""
"223","T05-EUTF-NOA-REG-08-01","EUTF indicators","Number of people receiving food-security related assistance",2015-01-01,2025-12-31,"",""
"224","T05-EUTF-NOA-REG-08-01","EUTF indicators","Number of local governments and/or communities that adopt and implement local disaster risk reduction strategies",2015-01-01,2025-12-31,"",""
"225","T05-EUTF-NOA-REG-08-01","EUTF indicators - new","Number of job placements facilitated and/or supported",2015-01-01,2025-12-31,"",""
"226","T05-EUTF-NOA-REG-08-01","EUTF indicators - new","Number of industrial parks and business infrastructure created, expanded or improved",2015-01-01,2025-12-31,"",""
"227","T05-EUTF-NOA-REG-08-01","EUTF indicators - new","Financial volume of new funding instruments for scholarships or self-employment",2015-01-01,2025-12-31,"",""
"228","T05-EUTF-NOA-REG-08-01","EUTF indicators - new","Financial volume granted to individual recipients",2015-01-01,2025-12-31,"",""
"229","T05-EUTF-NOA-REG-08-01","EUTF indicators - new","Hectares of land benefitting from improved agricultural management",2015-01-01,2025-12-31,"",""
"230","T05-EUTF-NOA-REG-08-01","EUTF indicators - new","Number of people reached by information campaigns on resilience-building practices and basic rights",2015-01-01,2025-12-31,"",""
"231","T05-EUTF-NOA-REG-08-01","EUTF indicators - new","Number of staff from local authorities and basic service providers benefitting from capacity building for strengthening services delivery",2015-01-01,2025-12-31,"",""
"232","T05-EUTF-NOA-REG-08-01","EUTF indicators - new","Number of people having improved access to basic services",2015-01-01,2025-12-31,"",""
"233","T05-EUTF-NOA-REG-08-01","EUTF indicators - new","Number of refugees and forcibly displaced persons receiving legal assistance to support their integration",2015-01-01,2025-12-31,"",""
"234","T05-EUTF-NOA-REG-08-01","EUTF indicators - new","Number of individuals trained on migration management",2015-01-01,2025-12-31,"",""
"235","T05-EUTF-NOA-REG-08-01","EUTF indicators - new","Number of early warning systems on migration flows created",2015-01-01,2025-12-31,"",""
"236","T05-EUTF-NOA-REG-08-01","EUTF indicators - new","Number of people benefitting from legal migration and mobility programmes",2015-01-01,2025-12-31,"",""
"237","T05-EUTF-NOA-REG-08-01","EUTF indicators - new","Number of activities/events explicitly dedicated to raising awareness and sensitivity of general public regarding migration",2015-01-01,2025-12-31,"",""
"238","T05-EUTF-NOA-REG-08-01","EUTF indicators - new","Number of Institutions and non-state actors benefitting from capacity building and operational support on security, border management, CVE, conflict prevention, protection of civilian populations and human rights",2015-01-01,2025-12-31,"",""
"239","T05-EUTF-NOA-REG-08-01","EUTF indicators - new","Number of cross-border cooperation initiatives created / launched or supported",2015-01-01,2025-12-31,"",""
"240","T05-EUTF-NOA-REG-08-01","EUTF indicators - new","Number of strategies, policies and plans developed and / or directly supported",2015-01-01,2025-12-31,"",""
"241","T05-EUTF-NOA-REG-08-01","EUTF indicators - new","Number of refugees benefiting from an Out-of-Camp policy",2015-01-01,2025-12-31,"",""
"242","T05-EUTF-NOA-REG-08-01","EUTF indicators - new","Number of national/regional/local networks and dialogues on migration related issues newly established or functionally enhanced",2015-01-01,2025-12-31,"",""
"243","T05-EUTF-NOA-REG-08-01","EUTF indicators - new","Number of multi-stakeholders groups and learning mechanisms formed and regularly gathering",2015-01-01,2025-12-31,"",""
"244","T05-EUTF-NOA-REG-08-01","EUTF indicators - new","Number of planning, monitoring, learning, data-collection and analysis tools set up, implemented and / or strengthened",2015-01-01,2025-12-31,"",""
"245","T05-EUTF-NOA-REG-08-01","EUTF indicators - new","Number of field studies, surveys and other research conducted",2015-01-01,2025-12-31,"",""
"246","T05-EUTF-NOA-REG-08-01","EUTF indicators - new","Number of social infrastructure built or rehabilitated",2015-01-01,2025-12-31,"",""
"247","T05-EUTF-NOA-REG-06-03","EUTF indicators","Number of jobs created",2015-01-01,2025-12-31,"",""
"248","T05-EUTF-NOA-REG-06-03","EUTF indicators","Number of projects by diaspora members",2015-01-01,2025-12-31,"",""
"249","T05-EUTF-NOA-REG-06-03","EUTF indicators","Number of migrants in transit and forcibly displaced people protected or assisted",2015-01-01,2025-12-31,"",""
"250","T05-EUTF-NOA-REG-06-03","EUTF indicators","Number of migrants, or potential migrants, reached out by information campaign on migration and risks linked to irregular migration",2015-01-01,2025-12-31,"",""
"251","T05-EUTF-NOA-REG-06-03","EUTF indicators","Number of voluntary returns or humanitarian repatriation supported",2015-01-01,2025-12-31,"",""
"252","T05-EUTF-NOA-REG-06-03","EUTF indicators","Number of returning migrants benefiting from reintegration assistance",2015-01-01,2025-12-31,"",""
"253","T05-EUTF-NOA-REG-06-03","EUTF indicators","Number of Institutions (National and local) and Non-State actors directly supported through capacity building on migration management",2015-01-01,2025-12-31,"",""
"254","T05-EUTF-NOA-REG-06-03","EUTF indicators","Number of border stations supported to strengthen border control",2015-01-01,2025-12-31,"",""
"255","T05-EUTF-NOA-REG-06-03","EUTF indicators","Number of staff from governmental institutions, internal security forces and relevant non-state actors trained  on security, border management, CVE, conflict prevention, protection of civilian populations and human rights",2015-01-01,2025-12-31,"",""
"256","T05-EUTF-NOA-REG-06-03","EUTF indicators","Number of people participating in conflict prevention and peace building activities",2015-01-01,2025-12-31,"",""
"257","T05-EUTF-NOA-REG-06-03","EUTF indicators","Number of victims of trafficking, assisted or referred to assistance services",2015-01-01,2025-12-31,"",""
"258","T05-EUTF-NOA-REG-06-03","EUTF indicators","Number of MSMEs created or supported",2015-01-01,2025-12-31,"",""
"259","T05-EUTF-NOA-REG-06-03","EUTF indicators","Number of people assisted to develop economic income-generating activities",2015-01-01,2025-12-31,"",""
"260","T05-EUTF-NOA-REG-06-03","EUTF indicators","Number of people benefiting from professional trainings (TVET) and/or skills development",2015-01-01,2025-12-31,"",""
"261","T05-EUTF-NOA-REG-06-03","EUTF indicators","Number of local development plans directly supported",2015-01-01,2025-12-31,"",""
"262","T05-EUTF-NOA-REG-06-03","EUTF indicators","Number of people receiving basic social services",2015-01-01,2025-12-31,"",""
"263","T05-EUTF-NOA-REG-06-03","EUTF indicators","Number of people receiving nutrition assistance",2015-01-01,2025-12-31,"",""
"264","T05-EUTF-NOA-REG-06-03","EUTF indicators","Number of people receiving food-security related assistance",2015-01-01,2025-12-31,"",""
"265","T05-EUTF-NOA-REG-06-03","EUTF indicators","Number of local governments and/or communities that adopt and implement local disaster risk reduction strategies",2015-01-01,2025-12-31,"",""
"266","T05-EUTF-NOA-REG-06-03","EUTF indicators - new","Number of job placements facilitated and/or supported",2015-01-01,2025-12-31,"",""
"267","T05-EUTF-NOA-REG-06-03","EUTF indicators - new","Number of industrial parks and business infrastructure created, expanded or improved",2015-01-01,2025-12-31,"",""
"268","T05-EUTF-NOA-REG-06-03","EUTF indicators - new","Financial volume of new funding instruments for scholarships or self-employment",2015-01-01,2025-12-31,"",""
"269","T05-EUTF-NOA-REG-06-03","EUTF indicators - new","Financial volume granted to individual recipients",2015-01-01,2025-12-31,"",""
"270","T05-EUTF-NOA-REG-06-03","EUTF indicators - new","Hectares of land benefitting from improved agricultural management",2015-01-01,2025-12-31,"",""
"271","T05-EUTF-NOA-REG-06-03","EUTF indicators - new","Number of people reached by information campaigns on resilience-building practices and basic rights",2015-01-01,2025-12-31,"",""
"272","T05-EUTF-NOA-REG-06-03","EUTF indicators - new","Number of staff from local authorities and basic service providers benefitting from capacity building for strengthening services delivery",2015-01-01,2025-12-31,"",""
